Wavelength,RI_Water,RI_Water_etching,RI_B,RI_B_etching,RI_C,RI_C_etching,RI_D,RI_D_etching,RI_E,RI_E_etching,RI_F,RI_F_etching
1.555555556,-4.127292746,-3.984617619,-4.009111806,-0.734926167,-3.889010346,-0.611951448,-3.829735682,-5.063851328,-3.849753926,-0.698882242,-3.891928966,-2.912496662
1.556156156,-4.167336438,-4.207412672,-4.041606157,-0.778244225,-3.910011078,-0.553544068,-3.83089272,-5.049559655,-3.846173474,-0.73893054,-3.882614629,-2.778540219
1.556756757,-4.203914285,-4.391166537,-4.07185836,-0.829155674,-3.930401721,-0.506130988,-3.833425735,-5.026154522,-3.843113359,-0.800355058,-3.875550789,-2.567501679
1.557357357,-4.242658681,-4.548839174,-4.10321488,-0.89834556,-3.953076537,-0.471457066,-3.837929489,-5.003530698,-3.840661249,-0.872389035,-3.86979372,-2.360674509
1.557957958,-4.283964358,-4.680991275,-4.136582744,-0.982504915,-3.977794078,-0.449630113,-3.844256234,-4.983712868,-3.838588768,-0.95459631,-3.865360236,-2.159684842
1.558558559,-4.327983483,-4.793811046,-4.171789397,-1.074897824,-4.003788402,-0.439574398,-3.852844722,-4.965655574,-3.837666565,-1.046995365,-3.861214163,-1.966237539
1.559159159,-4.375105407,-4.876600219,-4.208697118,-1.173908399,-4.031904702,-0.439232742,-3.863705509,-4.946936035,-3.837378218,-1.150628012,-3.858301319,-1.782619853
1.55975976,-4.425179742,-4.945693144,-4.2480433,-1.286653783,-4.061909669,-0.445619424,-3.87678381,-4.92544426,-3.838262601,-1.265546855,-3.856081379,-1.609329139
1.56036036,-4.479293868,-4.98560509,-4.289537825,-1.417158418,-4.093378775,-0.455464879,-3.892341921,-4.90022409,-3.840691728,-1.393288056,-3.854250606,-1.447574267
1.560960961,-4.53659083,-4.98578382,-4.333835253,-1.559937048,-4.126806745,-0.468049934,-3.910338311,-4.872404893,-3.845037672,-1.53549732,-3.852572004,-1.297099177
1.561561562,-4.598766662,-4.978163648,-4.380678474,-1.712726224,-4.161698011,-0.484371156,-3.930492891,-4.843430715,-3.850789225,-1.693041868,-3.851895525,-1.158100707
1.562162162,-4.665352432,-4.946186007,-4.43073582,-1.884488833,-4.198391056,-0.505498733,-3.952927878,-4.815615008,-3.859096859,-1.865065626,-3.850993564,-1.030262711
1.562762763,-4.736555494,-4.895682538,-4.484628649,-2.074578196,-4.23714054,-0.530320574,-3.977424457,-4.789527757,-3.868981106,-2.050125372,-3.8510037,-0.914437702
1.563363363,-4.812860913,-4.853690186,-4.542610443,-2.275616288,-4.278010202,-0.556755635,-4.00398583,-4.764076838,-3.881870377,-2.244627771,-3.850759955,-0.810841396
1.563963964,-4.893685299,-4.801998979,-4.604212185,-2.48305054,-4.321245519,-0.58239837,-4.032644378,-4.735940354,-3.896323674,-2.445559572,-3.851434427,-0.71971664
1.564564565,-4.994240094,-4.734366168,-4.681344142,-2.711450534,-4.374432667,-0.604131754,-4.066999347,-4.700544341,-3.915961156,-2.61016352,-3.85328502,-0.67035175
1.565165165,-5.087444818,-4.670931741,-4.752814369,-2.929221998,-4.423690043,-0.623597381,-4.099769216,-4.653927176,-3.936150788,-2.820873046,-3.855785414,-0.598596778
1.565765766,-5.185175296,-4.603950166,-4.829231757,-3.151388445,-4.476474329,-0.637790684,-4.133889151,-4.591646882,-3.958600422,-3.032866201,-3.858923166,-0.53961492
1.566366366,-5.288900616,-4.532542796,-4.910649018,-3.383380492,-4.531985526,-0.647782285,-4.169950857,-4.513129888,-3.983071048,-3.247855055,-3.864063133,-0.492443582
1.566966967,-5.398380116,-4.462319258,-4.99754738,-3.619738464,-4.592647801,-0.656593707,-4.207628334,-4.420628132,-4.010243414,-3.464171787,-3.870338022,-0.457238195
1.567567568,-5.513494176,-4.40599334,-5.090043043,-3.844859212,-4.656318984,-0.666650424,-4.247328702,-4.317576315,-4.039122998,-3.681709998,-3.878700519,-0.432362951
1.568168168,-5.634327653,-4.355911495,-5.18789538,-4.054202988,-4.725194136,-0.678109917,-4.288810708,-4.204965473,-4.070645317,-3.898158474,-3.889127204,-0.41721931
1.568768769,-5.761402582,-4.29645427,-5.290854524,-4.24874091,-4.798507328,-0.688514814,-4.332635085,-4.081618297,-4.103568134,-4.108691431,-3.901620345,-0.410427721
1.569369369,-5.894095218,-4.240092459,-5.400254561,-4.425903305,-4.876897871,-0.696491807,-4.379012292,-3.946203176,-4.138588454,-4.310911562,-3.916203601,-0.411171919
1.56996997,-6.033286825,-4.182484188,-5.515309416,-4.578438694,-4.960346121,-0.703248045,-4.427643614,-3.793465824,-4.17528704,-4.498713399,-3.933446867,-0.418535293
1.570570571,-6.178954091,-4.111116854,-5.635966665,-4.7055468,-5.049324519,-0.711930394,-4.479040747,-3.622789185,-4.214256704,-4.668683018,-3.953372417,-0.431620816
1.571171171,-6.332030419,-4.038030623,-5.762802712,-4.814240509,-5.143132854,-0.724260747,-4.534318987,-3.436287905,-4.254471379,-4.815938546,-3.975909898,-0.449581903
1.571771772,-6.491725815,-3.968200638,-5.895383255,-4.89952268,-5.24330665,-0.742756899,-4.592605174,-3.236917602,-4.297148377,-4.936812596,-4.000963198,-0.471469052
1.572372372,-6.659995056,-3.892729104,-6.03476073,-4.953218738,-5.349322066,-0.769016837,-4.655157658,-3.033168569,-4.341488943,-5.029593379,-4.028477272,-0.496364322
1.572972973,-6.865870008,-3.793720454,-6.204538628,-4.975432907,-5.478058321,-0.806170564,-4.730497314,-2.849863258,-4.393716024,-5.092975897,-4.06067761,-0.511516997
1.573573574,-7.051780107,-3.690068055,-6.358031571,-4.976088483,-5.596397404,-0.852600048,-4.801911899,-2.64583128,-4.443120313,-5.139032118,-4.093693534,-0.540051593
1.574174174,-7.248620685,-3.575482079,-6.518732865,-4.954701496,-5.720631975,-0.908201496,-4.878061674,-2.44546169,-4.494682304,-5.160660398,-4.128500645,-0.569108424
1.574774775,-7.455879004,-3.438319554,-6.687713213,-4.90902844,-5.851598821,-0.970613234,-4.959197539,-2.250973339,-4.549776509,-5.164311977,-4.165326121,-0.597801094
1.575375375,-7.675084578,-3.287868949,-6.864341217,-4.857038588,-5.988330692,-1.039155913,-5.045869379,-2.059602238,-4.607756318,-5.153836433,-4.204458878,-0.625479745
1.575975976,-7.90710372,-3.136690808,-7.049705557,-4.808093351,-6.131371659,-1.116633918,-5.137821829,-1.870043745,-4.669355696,-5.132713204,-4.245997376,-0.651709267
1.576576577,-8.152199115,-2.973898766,-7.245001289,-4.748526255,-6.281102022,-1.207626917,-5.235377003,-1.684097572,-4.734891934,-5.101899289,-4.288813047,-0.676270375
1.577177177,-8.413333941,-2.80065996,-7.450614305,-4.673742333,-6.438356037,-1.315191087,-5.339094685,-1.505418695,-4.80462874,-5.061058035,-4.334141407,-0.699226585
1.577777778,-8.690807819,-2.624487382,-7.668311213,-4.594851879,-6.602717906,-1.440452389,-5.448276083,-1.337632012,-4.878633047,-5.009780712,-4.381098155,-0.720558022
1.578378378,-8.985359478,-2.438472459,-7.897720038,-4.517167581,-6.774800533,-1.580565279,-5.564373844,-1.184150567,-4.957643901,-4.949241417,-4.4303655,-0.740648498
1.578978979,-9.299004807,-2.24335164,-8.140318484,-4.442359378,-6.954327638,-1.731036098,-5.685778946,-1.045772808,-5.042281244,-4.882455746,-4.481643166,-0.759677361
1.57957958,-9.634213424,-2.047748951,-8.39803732,-4.372079605,-7.144234475,-1.887543589,-5.813825965,-0.922192428,-5.131208051,-4.813433493,-4.535301081,-0.777930324
1.58018018,-9.991816072,-1.862678587,-8.671101892,-4.304386324,-7.342441168,-2.052543577,-5.948069358,-0.812211021,-5.226992422,-4.746600895,-4.591392565,-0.795183723
1.580780781,-10.55844002,-1.644730607,-9.110279675,-4.097274131,-7.661304639,-2.176639347,-6.15990564,-0.700631404,-5.378562973,-4.524167638,-4.676379245,-0.792986404
1.581381381,-10.84971466,-1.4885987,-9.321686901,-4.177335315,-7.805551279,-2.424255772,-6.255901722,-0.632740991,-5.44749086,-4.642242755,-4.717998856,-0.820550236
1.581981982,-11.2894322,-1.325859181,-9.655700057,-4.118863937,-8.040109243,-2.628961904,-6.411111494,-0.555212401,-5.560895877,-4.588120283,-4.784086822,-0.837793743
1.582582583,-11.75872487,-1.171811559,-10.01121049,-4.048835358,-8.287853447,-2.845023028,-6.57260754,-0.487753113,-5.681404281,-4.540000156,-4.853484361,-0.855369302
1.583183183,-12.26111088,-1.017288477,-10.3902103,-3.975142436,-8.55026882,-3.067473855,-6.742565194,-0.430034114,-5.807580763,-4.497354784,-4.927225009,-0.873398826
1.583783784,-12.79687982,-0.875646631,-10.79466425,-3.90924084,-8.830273747,-3.292734481,-6.919775199,-0.38382498,-5.940435508,-4.457525578,-5.005529006,-0.892666603
1.584384384,-13.36901323,-0.751260481,-11.22665438,-3.840230756,-9.12619447,-3.515184757,-7.10539921,-0.35015545,-6.08030986,-4.417986829,-5.088648946,-0.914204927
1.584984985,-13.9806552,-0.639974305,-11.68817903,-3.76436496,-9.44161185,-3.729399068,-7.299646384,-0.329957745,-6.226994453,-4.374273772,-5.176912105,-0.939533234
1.585585586,-14.63344085,-0.541894469,-12.18097101,-3.686602359,-9.777642191,-3.933986006,-7.504019148,-0.322377078,-6.380297432,-4.32380034,-5.270944251,-0.969878211
1.586186186,-15.32926942,-0.458068281,-12.70722835,-3.59636068,-10.1355835,-4.13110708,-7.718059124,-0.324698511,-6.540322103,-4.264600697,-5.370592213,-1.00729965
1.586786787,-16.07020175,-0.390989934,-13.26953485,-3.483520626,-10.51705921,-4.320774343,-7.943516863,-0.332957524,-6.708049991,-4.194484421,-5.475844056,-1.051630334
1.587387387,-16.85851252,-0.330096603,-13.87028806,-3.361913266,-10.92449314,-4.496346045,-8.181320798,-0.34471742,-6.883153277,-4.114574697,-5.588048017,-1.104395206
1.587987988,-17.6974983,-0.275431626,-14.51057933,-3.235706604,-11.3588822,-4.647946119,-8.431691477,-0.359277288,-7.066125014,-4.027090674,-5.706474738,-1.165628921
1.588588589,-18.58364416,-0.240571179,-15.19339918,-3.096628166,-11.82371734,-4.770592537,-8.696863121,-0.377790297,-7.257285794,-3.932072181,-5.831329177,-1.235745223
1.589189189,-20.04267879,-0.212988189,-16.29214004,-2.867653136,-12.56747823,-4.693613856,-9.12734457,-0.392622429,-7.564037212,-3.71306409,-6.031168915,-1.285334732
1.58978979,-20.64596704,-0.203310455,-16.82283801,-2.789019166,-12.92950245,-4.925288736,-9.3150449,-0.429070066,-7.691075723,-3.739111628,-6.112541773,-1.366725811
1.59039039,-21.64950614,-0.208432718,-17.64904649,-2.626109098,-13.50140412,-4.957102962,-9.633469017,-0.463656376,-7.912002418,-3.620334634,-6.259185339,-1.4614636
1.590990991,-22.64753923,-0.224399364,-18.52458268,-2.445997936,-14.10786296,-4.967700091,-9.972672859,-0.503586798,-8.144808911,-3.492717719,-6.412401793,-1.567066842
1.591591592,-23.61909932,-0.242752776,-19.44146625,-2.266179473,-14.75706172,-4.958348054,-10.33343595,-0.545948648,-8.389133948,-3.356237498,-6.573226976,-1.683817093
1.592192192,-24.51371885,-0.267608493,-20.39342523,-2.088042716,-15.44798396,-4.929516223,-10.71767147,-0.587248845,-8.646218299,-3.210191036,-6.740978365,-1.812710037
1.592792793,-25.26684808,-0.298278906,-21.36794449,-1.904253429,-16.18220328,-4.8827869,-11.1265969,-0.624856868,-8.918723434,-3.053243236,-6.916920254,-1.954062339
1.593393393,-25.84493754,-0.338036698,-22.3444541,-1.726848989,-16.96094222,-4.820921708,-11.56329957,-0.657406101,-9.206195696,-2.887638661,-7.100179458,-2.107349366
1.593993994,-26.21177929,-0.382337145,-23.28745385,-1.562390403,-17.78481799,-4.745136072,-12.02937467,-0.686241413,-9.511171183,-2.714002049,-7.292529394,-2.271106215
1.594594595,-26.38740756,-0.430457221,-24.1585993,-1.397627164,-18.65090638,-4.657806753,-12.52508105,-0.713017969,-9.833702755,-2.534174644,-7.492597477,-2.446911262
1.595195195,-26.39861624,-0.489616838,-24.90881661,-1.234671828,-19.55303789,-4.564807479,-13.05521983,-0.739500243,-10.17761816,-2.351167063,-7.70130809,-2.63261245
1.595795796,-26.30326372,-0.544015738,-25.47175445,-1.087093467,-20.48540653,-4.474517048,-13.61916025,-0.766190076,-10.54186536,-2.167564238,-7.920329359,-2.827785495
1.596396396,-26.1573341,-0.589223792,-25.85267774,-0.945295978,-21.42820882,-4.390216556,-14.22079415,-0.793078706,-10.92868554,-1.987342435,-8.14937049,-3.031398329
1.596996997,-26.00451392,-0.639599064,-26.03706151,-0.805688024,-22.36087356,-4.309577803,-14.85985748,-0.819553859,-11.34169227,-1.812179442,-8.388967009,-3.242076961
1.597597598,-25.84369,-0.692664337,-26.06196148,-0.677975718,-23.36866025,-4.231985951,-15.62956499,-0.841579066,-11.83075226,-1.679440598,-8.659797761,-3.360677284
1.598198198,-25.74153206,-0.733753815,-25.98421628,-0.578403211,-24.14077825,-4.150639126,-16.35546251,-0.865346598,-12.30161849,-1.513791346,-8.924215794,-3.57851043
1.598798799,-25.68883319,-0.777338444,-25.84652875,-0.491882387,-24.77823765,-4.070535241,-17.12130227,-0.88798759,-12.80397256,-1.357048027,-9.203518393,-3.797531102
1.599399399,-25.68080295,-0.82472711,-25.71132602,-0.409879184,-25.23531067,-3.99572878,-17.92857851,-0.910001608,-13.33788011,-1.210420506,-9.497512426,-4.015572972
1.6,-25.71538382,-0.86815994,-25.58698312,-0.340421057,-25.5115325,-3.922641139,-18.7682485,-0.932301792,-13.90630546,-1.072749739,-9.806902779,-4.227381821
